BLOCKID10,ncessch_3,high_schnm,ncessch_2,mid_schnm,ncessch_1,primary_schnm
371559618022007,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618022024,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618022058,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619001067,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617002012,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559618021038,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559617002010,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559613024045,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559615001016,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559611001026,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611001060,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611001056,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559613025010,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611002043,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559620022001,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559611002016,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559615002036,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616021031,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559615003029,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559620013025,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559601022012,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559605022036,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559607013096,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559606003061,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559606003052,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559608021085,370393002237,Lumberton Senior High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559620011046,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559604014027,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559618012009,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620022128,370393002184,South Robeson High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559618021085,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618022015,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618021093,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559608012069,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559608012032,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559610003015,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610003022,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610003020,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610003019,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610003031,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559615003010,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559615003008,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559615003000,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559615003018,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616011071,370393002237,Lumberton Senior High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559615003020,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616011038,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616011050,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559615004036,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616011041,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616011059,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012035,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616011069,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559607013003,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559614002049,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559619002043,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618012048,370393002184,South Robeson High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559614002050,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559603001048,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559603001114,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559603001112,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559618011005,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559605022007,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559602013035,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559620012012,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559605021006,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559608013006,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559620012100,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559610003074,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559604022073,370393002244,Saint Pauls High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559605011004,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559604014055,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559610003051,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610003069,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611001011,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559604022053,370393002239,Red Springs High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559611001012,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559608013009,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559610003089,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559608013012,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559610003103,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559608021021,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559615004015,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559601022020,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559612002028,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559612002030,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559612002035,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559611001002,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611002041,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611002036,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559619001084,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559611002009,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559611002034,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559605012003,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605011022,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559605022001,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605011027,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605021011,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605022037,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605022030,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605022043,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605022039,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605022049,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605023041,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605023043,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605023020,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559616011035,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559618024012,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559616011012,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616021024,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616011014,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559618023016,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616021036,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559607013070,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559607013071,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559607013011,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559617004029,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617002014,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001069,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559620011067,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559618012004,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559605023050,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605023049,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618011043,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559605022058,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605022073,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605031025,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618011070,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559618011075,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605031031,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559605031038,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559619003087,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559617003026,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619002007,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619002030,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619002023,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619002037,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559617004040,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619002046,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619002050,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619002053,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001010,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001008,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617004008,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022075,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559619003010,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559617003054,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559607011052,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559616023008,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022059,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022060,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559620012065,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559607013023,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559616021079,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616023020,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022022,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559619001059,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001071,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001080,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616022085,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012045,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012044,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616023005,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012053,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559602011008,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602012003,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013026,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602011035,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013107,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559618011096,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559606002013,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559607022009,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559602013084,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559616021029,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559602022016,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559603002050,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559602011038,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013087,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559602013077,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559603001115,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559602022003,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001585,Rex-Rennert Elementary
371559601021065,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559603002074,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559601022004,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559602021031,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001585,Rex-Rennert Elementary
371559603002008,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559603002043,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559606001022,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559613011041,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559601021118,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559613011121,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559601024006,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559604013034,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559606002018,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559601024001,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559605031050,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559601024023,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601024048,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601024047,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559608012027,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559615002026,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559607012001,370393002244,Saint Pauls High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559620011030,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559613024032,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559610002017,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559604014042,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559607011016,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559620013036,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559607022020,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559618011050,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559613011119,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613011114,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613011135,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559618011087,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618011090,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559608012017,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559606003064,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559615002019,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559608011031,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002247,W H Knuckles
371559618021040,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559608012120,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559608011019,370393002237,Lumberton Senior High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559615003004,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559619005029,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559615004043,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559616011064,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012018,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616012009,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616021085,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559619002004,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559617003034,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616023035,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559616022012,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001043,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616021063,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559604011083,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001576,Oxendine Elementary
371559601021037,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559608012059,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559607013098,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559618021020,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559601011003,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559618022042,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559606003073,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559618024017,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559608012048,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559613022020,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559605022000,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559618011045,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559618011078,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559603003022,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559618011103,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559615004059,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559601011058,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559602011011,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559607012007,370393002244,Saint Pauls High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559612001027,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559620013021,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559607011047,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559605012000,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559601021106,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559613011078,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613024033,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559605031014,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605031000,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559605022045,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559605031032,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559606003072,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559616021065,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559618011033,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001590,Union Elementary
371559604013012,370393002102,Purnell Swett High,,No Middle School SAB,370393001583,Prospect Elementary
371559602022066,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559602011058,370393002244,Saint Pauls High,,No Middle School SAB,370393001577,Parkton Elementary
371559601022013,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559608012103,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002248,West Lumberton Elementary
371559618021002,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559606001031,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559617003015,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559606002041,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559607011051,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559619001032,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619002022,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619001024,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619003080,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619001021,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616021055,370393002232,Fairmont High,370393001575,Orrum Middle,370393001573,Long Branch Elementary
371559617001024,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
